0,2,is|ss|st|,is|ss|st|,12090.0
0,4,same|seme|sele|cele|cell|,same|seme|sele|cele|cell|,22876.0
0,2,as|qs|qr|,as|qs|qr|,10298.0
0,2,as|os|ol|,as|os|ol|,8480.0
0,2,as|hs|hy|,as|hs|hy|,0.13696666666666665
0,2,as|ds|dc|,as|ds|dc|,0.14046666666666666
0,2,as|is|id|,as|is|id|,0.12101666666666666
0,2,as|bs|bk|,as|bs|bk|,0.19043333333333334
